building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
att_bld_barbarian_port_trade_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_port_trade_3	false	att_bld_barbarian_port_trade_3	att_bld_barbarian_port_trade_3	true
att_bld_barbarian_port_trade_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_port_trade_4	false	att_bld_barbarian_port_trade_4	att_bld_barbarian_port_trade_4	true
att_bld_barbarian_slav_farm_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_1	false	att_bld_barbarian_farm_1	att_bld_barbarian_farm_1	true
att_bld_barbarian_slav_farm_agriculture_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_agriculture_2	false	att_bld_barbarian_farm_agriculture_2	att_bld_barbarian_farm_agriculture_2	true
att_bld_barbarian_slav_farm_agriculture_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_agriculture_3	false	att_bld_barbarian_farm_agriculture_3	att_bld_barbarian_farm_agriculture_3	true
att_bld_barbarian_slav_farm_agriculture_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_agriculture_4	false	att_bld_barbarian_farm_agriculture_4	att_bld_barbarian_farm_agriculture_4	true
att_bld_barbarian_slav_farm_chickens_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_chickens_2	false	att_bld_nomad_herders_goats_2	att_bld_nomad_herders_goats_2	true
att_bld_barbarian_slav_farm_chickens_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_chickens_3	false	att_bld_nomad_herders_goats_3	att_bld_nomad_herders_goats_3	true
att_bld_barbarian_slav_farm_chickens_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_chickens_4	false	att_bld_nomad_herders_goats_4	att_bld_nomad_herders_goats_4	true
att_bld_barbarian_slav_farm_livestock_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_livestock_2	false	att_bld_barbarian_farm_livestock_2	att_bld_barbarian_farm_livestock_2	true
att_bld_barbarian_slav_farm_livestock_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_livestock_3	false	att_bld_barbarian_farm_livestock_3	att_bld_barbarian_farm_livestock_3	true
att_bld_barbarian_slav_farm_livestock_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_farm_livestock_4	false	att_bld_barbarian_farm_livestock_4	att_bld_barbarian_farm_livestock_4	true
att_bld_barbarian_water_major_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_1	false	att_bld_barbarian_water_major_1	att_bld_barbarian_water_major_1	true
att_bld_barbarian_water_major_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_2	false	att_bld_barbarian_water_major_2	att_bld_barbarian_water_major_2	true
att_bld_barbarian_water_major_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_3	false	att_bld_barbarian_water_major_3	att_bld_barbarian_water_major_3	true
att_bld_barbarian_water_major_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_4	false	att_bld_barbarian_water_major_4	att_bld_barbarian_water_major_4	true
att_bld_barbarian_water_minor_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_1	false	att_bld_barbarian_water_minor_1	att_bld_barbarian_water_minor_1	true
att_bld_barbarian_water_minor_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_2	false	att_bld_barbarian_water_minor_2	att_bld_barbarian_water_minor_2	true
att_bld_barbarian_water_minor_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_3	false	att_bld_barbarian_water_minor_3	att_bld_barbarian_water_minor_3	true
att_bld_barbarian_water_minor_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_4	false	att_bld_barbarian_water_minor_4	att_bld_barbarian_water_minor_4	true
att_bld_barbmigs_city_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_city_0	false	att_bld_nomad_city_0	att_bld_nomad_city_0	true
att_bld_barbmigs_city_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_city_1	false	att_bld_nomad_city_1	att_bld_nomad_city_1	true
att_bld_barbmigs_city_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_city_2	false	att_bld_nomad_city_2	att_bld_nomad_city_2	true
att_bld_barbmigs_city_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_city_3	false	att_bld_nomad_city_3	att_bld_nomad_city_3	true
att_bld_barbmigs_community_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_community_1	false	att_bld_barbarian_civic_major_1	att_bld_barbarian_civic_major_1	true
att_bld_barbmigs_community_market_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_community_market_2	false	att_bld_barbarian_civic_market_2	att_bld_barbarian_civic_market_2	true
att_bld_barbmigs_community_market_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_community_market_3	false	att_bld_barbarian_civic_market_general_3	att_bld_barbarian_civic_market_general_3	true
att_bld_barbmigs_community_market_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_community_market_4	false	att_bld_barbarian_civic_market_general_4	att_bld_barbarian_civic_market_general_4	true
att_bld_barbmigs_community_slaves_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_community_slaves_2	false	att_bld_barbarian_civic_market_slaves_3	att_bld_barbarian_civic_market_slaves_3	true
att_bld_barbmigs_community_slaves_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_community_slaves_3	false	att_bld_barbarian_civic_market_slaves_3	att_bld_barbarian_civic_market_slaves_3	true
att_bld_barbmigs_community_slaves_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_community_slaves_4	false	att_bld_barbarian_civic_market_slaves_4	att_bld_barbarian_civic_market_slaves_4	true
att_bld_barbmigs_community_storage_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_community_cooking_4	false	att_bld_barbarian_water_major_2	att_bld_barbarian_water_major_2	true
att_bld_barbmigs_community_storage_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_community_storage_3	false	att_bld_barbarian_water_major_3	att_bld_barbarian_water_major_3	true
att_bld_barbmigs_community_storage_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_community_storage_4	false	att_bld_barbarian_water_major_4	att_bld_barbarian_water_major_4	true
att_bld_barbmigs_herding_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_1	false	att_bld_nomad_herders_1	att_bld_nomad_herders_1	true
att_bld_barbmigs_herding_chicken_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_goats_2	false	att_bld_nomad_herders_goats_2	att_bld_nomad_herders_goats_2	true
att_bld_barbmigs_herding_chicken_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_goats_3	false	att_bld_nomad_herders_goats_3	att_bld_nomad_herders_goats_3	true
att_bld_barbmigs_herding_chicken_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_goats_4	false	att_bld_nomad_herders_goats_4	att_bld_nomad_herders_goats_4	true
att_bld_barbmigs_herding_sheep_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_sheep_2	false	att_bld_all_livestock_sheep_2	att_bld_all_livestock_sheep_2	true
att_bld_barbmigs_herding_sheep_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_sheep_3	false	att_bld_all_livestock_sheep_3	att_bld_all_livestock_sheep_3	true
att_bld_barbmigs_herding_sheep_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_herders_sheep_4	false	att_bld_all_livestock_sheep_4	att_bld_all_livestock_sheep_4	true
att_bld_barbmigs_industry_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_1	false	att_bld_barbarian_industry_1	att_bld_barbarian_industry_1	true
att_bld_barbmigs_industry_boneworker_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_industry_boneworker_2	false	att_bld_barbarian_industry_bonecarver_2	att_bld_barbarian_industry_bonecarver_2	true
att_bld_barbmigs_industry_boneworker_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_industry_boneworker_3	false	att_bld_barbarian_industry_bonecarver_3	att_bld_barbarian_industry_bonecarver_3	true
att_bld_barbmigs_industry_boneworker_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_industry_boneworker_4	false	att_bld_barbarian_industry_bonecarver_4	att_bld_barbarian_industry_bonecarver_4	true
att_bld_barbmigs_industry_reedgatherer_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_yurthmaker_2	false	att_bld_barbarian_industry_basketweaver_2	att_bld_barbarian_industry_basketweaver_2	true
att_bld_barbmigs_industry_reedgatherer_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_yurthmaker_3	false	att_bld_barbarian_industry_basketweaver_3	att_bld_barbarian_industry_basketweaver_3	true
att_bld_barbmigs_industry_reedgatherer_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_yurthmaker_4	false	att_bld_barbarian_industry_basketweaver_4	att_bld_barbarian_industry_basketweaver_4	true
att_bld_barbmigs_industry_wagonmaker_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_wagonmaker_2	false	att_bld_nomad_artisan_wagonmaker_2	att_bld_nomad_artisan_wagonmaker_2	true
att_bld_barbmigs_industry_wagonmaker_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_wagonmaker_3	false	att_bld_nomad_artisan_wagonmaker_3	att_bld_nomad_artisan_wagonmaker_3	true
att_bld_barbmigs_industry_wagonmaker_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_artisan_wagonmaker_4	false	att_bld_nomad_artisan_wagonmaker_4	att_bld_nomad_artisan_wagonmaker_4	true
att_bld_barbmigs_leadership_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_nobility_1	false	att_bld_barbmigs_community_1	att_bld_barbarian_civic_major_1	true
att_bld_barbmigs_leadership_elders_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_leadership_elders_2	false	att_bld_barbarian_civic_greathall_2	att_bld_barbarian_civic_greathall_2	true
att_bld_barbmigs_leadership_elders_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_leadership_elders_3	false	att_bld_barbarian_civic_storyteller_3	att_bld_barbarian_civic_storyteller_3	true
att_bld_barbmigs_leadership_elders_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbmigs_leadership_elders_4	false	att_bld_barbarian_civic_storyteller_4	att_bld_barbarian_civic_storyteller_4	true
att_bld_barbmigs_leadership_nobles_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_nobility_noblemen_2	false	att_bld_barbarian_civic_greathall_2	att_bld_barbarian_civic_greathall_2	true
att_bld_barbmigs_leadership_nobles_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_nobility_noblemen_warlord_3	false	att_bld_barbarian_civic_chieftain_3	att_bld_barbarian_civic_chieftain_3	true
att_bld_barbmigs_leadership_nobles_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_nobility_noblemen_warlord_4	false	att_bld_barbarian_civic_chieftain_4	att_bld_barbarian_civic_chieftain_4	true
att_bld_barbmigs_military_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_1	false	att_bld_nomad_warriors_1	att_bld_nomad_warriors_1	true
att_bld_barbmigs_military_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_2	false	att_bld_nomad_warriors_2	att_bld_nomad_warriors_2	true
att_bld_barbmigs_military_archers_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_archers_3	true	att_bld_nomad_warriors_archers_3	att_bld_nomad_warriors_archers_3	true
att_bld_barbmigs_military_archers_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_archers_4	true	att_bld_nomad_warriors_archers_4	att_bld_nomad_warriors_archers_4	true
att_bld_barbmigs_military_warriors_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_infantry_3	false	att_bld_nomad_warriors_infantry_3	att_bld_nomad_warriors_infantry_3	true
att_bld_barbmigs_military_warriors_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_nomad_warriors_infantry_4	false	att_bld_nomad_warriors_infantry_4	att_bld_nomad_warriors_infantry_4	true
att_bld_celtic_farm_livestock_2	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_farm_animals_1	false	att_bld_celtic_farm_livestock_2	att_bld_celtic_farm_livestock_2	true
att_bld_celtic_farm_livestock_3	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_farm_animals_2	false	att_bld_celtic_farm_livestock_3	att_bld_celtic_farm_livestock_3	true
att_bld_celtic_farm_livestock_4	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_farm_animals_3	false	att_bld_celtic_farm_livestock_4	att_bld_celtic_farm_livestock_4	true
att_bld_celtic_raiding_1	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_garrison_1	false	att_bld_celtic_raiding_1	att_bld_celtic_raiding_1	true
att_bld_celtic_raiding_2	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_garrison_2	false	att_bld_celtic_raiding_2	att_bld_celtic_raiding_2	true
att_bld_celtic_raiding_3	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_garrison_3	false	att_bld_celtic_raiding_3	att_bld_celtic_raiding_3	true
att_bld_celtic_raiding_4	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_cel_garrison_4	false	att_bld_celtic_raiding_4	att_bld_celtic_raiding_4	true
att_bld_eastern_sassanid_city_major_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_major_1	false	att_bld_roman_west_city_major_1	att_bld_eastern_sassanid_city_minor_generic_1	true
att_bld_eastern_sassanid_city_major_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_major_2	false	att_bld_roman_west_city_major_2	att_bld_eastern_sassanid_city_minor_generic_2	true
att_bld_eastern_sassanid_city_major_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_major_3	false	att_bld_roman_west_city_major_3	att_bld_eastern_sassanid_city_minor_generic_3	true
att_bld_eastern_sassanid_city_major_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_major_4	false	att_bld_roman_west_city_major_4	att_bld_eastern_sassanid_city_minor_generic_4	true
att_bld_eastern_sassanid_city_major_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_settlement_ruin	false	att_bld_all_ruins	att_bld_all_ruins	true
att_bld_eastern_sassanid_city_minor_generic_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_minor_generic_1	false	att_bld_roman_west_city_minor_generic_1	att_bld_eastern_sassanid_city_minor_generic_1	true
att_bld_eastern_sassanid_city_minor_generic_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_minor_generic_2	false	att_bld_roman_west_city_minor_generic_2	att_bld_eastern_sassanid_city_minor_generic_2	true
att_bld_eastern_sassanid_city_minor_generic_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_minor_generic_3	false	att_bld_roman_west_city_minor_generic_3	att_bld_eastern_sassanid_city_minor_generic_3	true
att_bld_eastern_sassanid_city_minor_generic_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_city_minor_generic_4	false	att_bld_roman_west_city_minor_generic_4	att_bld_eastern_sassanid_city_minor_generic_4	true
att_bld_eastern_sassanid_city_minor_generic_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_settlement_ruin	false	att_bld_all_ruins	att_bld_all_ruins	true
att_bld_eastern_sassanid_civic_caravans_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_2	false	att_bld_eastern_sassanid_civic_caravans_2	att_bld_eastern_sassanid_civic_caravans_2	true
att_bld_eastern_sassanid_civic_caravans_2	att_cult_eastern	att_sub_cult_eastern_desert			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_2	false	att_bld_eastern_sassanid_sands_civic_caravans_2	att_bld_eastern_sassanid_sands_civic_caravans_2	true
att_bld_eastern_sassanid_civic_caravans_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_3	false	att_bld_eastern_sassanid_civic_caravans_3	att_bld_eastern_sassanid_civic_caravans_3	true
att_bld_eastern_sassanid_civic_caravans_3	att_cult_eastern	att_sub_cult_eastern_desert			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_3	false	att_bld_eastern_sassanid_sands_civic_caravans_3	att_bld_eastern_sassanid_sands_civic_caravans_3	true
att_bld_eastern_sassanid_civic_caravans_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_4	false	att_bld_eastern_sassanid_civic_caravans_4	att_bld_eastern_sassanid_civic_caravans_4	true
att_bld_eastern_sassanid_civic_caravans_4	att_cult_eastern	att_sub_cult_eastern_desert			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_caravans_4	false	att_bld_eastern_sassanid_sands_civic_caravans_4	att_bld_eastern_sassanid_sands_civic_caravans_4	true
att_bld_eastern_sassanid_civic_court_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_court_2	false	att_bld_eastern_sassanid_civic_court_2	att_bld_eastern_sassanid_civic_court_2	true
att_bld_eastern_sassanid_civic_court_entertain_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_court_entertain_3	false	att_bld_eastern_sassanid_civic_court_entertain_3	att_bld_eastern_sassanid_civic_court_entertain_3	true
att_bld_eastern_sassanid_civic_court_entertain_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_court_entertain_4	false	att_bld_eastern_sassanid_civic_court_entertain_4	att_bld_eastern_sassanid_civic_court_entertain_4	true
att_bld_eastern_sassanid_civic_court_gardens_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_court_gardens_3	false	att_bld_eastern_sassanid_civic_court_gardens_3	att_bld_eastern_sassanid_civic_court_gardens_3	true
att_bld_eastern_sassanid_civic_court_gardens_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_sassanid_civic_court_gardens_4	false	att_bld_eastern_sassanid_civic_court_gardens_4	att_bld_eastern_sassanid_civic_court_gardens_4	true
